0;1;2;3;4;5;6;7;8
Reggae;Vocal;Digital;;;;;;
Reggae;Vocal;Accoustique;;;;;;
Reggae;Vocal;FR;Digital;;;;;
Reggae;Vocal;FR;Digital;;;;;
Reggae;Vocal;FR;Digital;;;;;
Reggae;Vocal;FR;Digital;;;;;
Reggae;Vocal;FR;Digital;Dub;;;;
Reggae;FR;Digital;;;;;;
Reggae;Vocal;OS;;;;;;
Dub;Vocal;Reggae;;;;;;
Reggae;Vocal;Digital;;;;;;
Reggae;Vocal;FR;Digital;;;;;
Reggae;Vocal;Digital;Dub;;;;;
Reggae;Vocal;Digital;;;;;;
Reggae;Vocal;Digital;;;;;;
Reggae;Vocal;Digital;;;;;;
Reggae;Vocal;Digital;;;;;;
Reggae;Vocal;Digital;Dubadub;;;;;
Dub;Vocal;Digital;;;;;;
Reggae;Vocal;Dub;;;;;;
Reggae;Vocal;Digital;Dub;;;;;
Reggae;Vocal;;;;;;;
Reggae;Vocal;Digital;;;;;;
Reggae;Vocal;Digital;;;;;;
Reggae;Vocal;FR;;;;;;
Reggae;Vocal;FR;Digital;Dub;;;;
Reggae;Vocal;;;;;;;
Reggae;Vocal;FR;;;;;;
Reggae;Vocal;Digital;;;;;;
Reggae;Vocal;Dub;;;;;;
Reggae;Dub;Vocal;Digital;;;;;
Reggae;Vocal;Digital;DnB;;;;;
Reggae;Vocal;Digital;Dub;Dancehall;;;;
Reggae;Vocal;Digital;;;;;;
Reggae;Vocal;Digital;;;;;;
Reggae;Vocal;;;;;;;
Reggae;Vocal;;;;;;;
Reggae;Vocal;Accoustique;;;;;;
Reggae;Vocal;Accoustique;;;;;;
Reggae;Vocal;Accoustique;;;;;;
Reggae;Vocal;Accoustique;;;;;;
Reggae;Vocal;;;;;;;
Reggae;Vocal;Accoustique;;;;;;
Reggae;Jazz;Vocal;;;;;;
Reggae;Vocal;Digital;Dub;Dubadub;;;;
Reggae;Vocal;Digital;Dub;Dubadub;;;;
Reggae;Vocal;Digital;Dub;;;;;
Reggae;Vocal;Digital;Dubadub;;;;;
Reggae;Vocal;Dub;;;;;;
Reggae;Vocal;Dub;;;;;;
Reggae;Vocal;Digital;;;;;;
Reggae;Vocal;Digital;;;;;;
Reggae;Vocal;Digital;;;;;;
Reggae;Vocal;Digital;;;;;;
Reggae;Vocal;Digital;;;;;;
Regge;Vocal;;;;;;;
Reggae;Vocal;Roots;Dub;;;;;
Reggae;Vocal;Accoustique;;;;;;
Reggae;Vocal;Ska;OS;;;;;
Reggae;OS;Vocal;;;;;;
Reggae;Vocal;Ska;OS;;;;;
Reggae;Vocal;Digital;;;;;;
Reggae;Vocal;Digital;;;;;;
Reggae;Vocal;Digital;Dub;Dubadub;;;;
Reggae;Vocal;FR;Digital;;;;;
Reggae;Vocal;Dancehall;;;;;;
Reggae;Vocal;OS;;;;;;
Reggae;Vocal;FR;;;;;;
Reggae;Vocal;;;;;;;
Reggae;Vocal;Digital;;;;;;
Reggae;Vocal;FR;;;;;;
Reggae;Vocal;FR;Accoustique;;;;;
Reggae;Vocal;OS;;;;;;
Reggae;Vocal;Digital;;;;;;
Reggae;Vocal;Dub;;;;;;
Dub;Vocal;Digital;OS;Chill;;;;
Reggae;Vocal;OS;Dub;;;;;
Reggae;Vocal;FR;;;;;;
Reggae;Vocal;;;;;;;
Reggae;Vocal;FR;;;;;;
Reggae;instru;Melodic;;;;;;
Reggae;Vocal;FR;;;;;;
Reggae;Vocal;;;;;;;
Reggae;Vocal;Sample;;;;;;
Reggae;Instru;;;;;;;
Reggae;Vocal;Accoustique;;;;;;
Reggae;FR;Rap;Digital;;;;;
Reggae;Vocal;;;;;;;
Reggae;Vocal;Accoustique;;;;;;
Reggae;Vocal;Accoustique;;;;;;
Reggae;Instru;;;;;;;
Reggae;Vocal;FR;;;;;;
Dub;Instru;Digital;Progressive;;;;;
Dub;Instru;Reggae;Chill;;;;;
Dub;Instru;ElectroDub;Steppa;;;;;
Dub;Instru;ElectroDub;Steppa;;;;;
Reggae;Vocal;FR;Digital;;;;;
Reggae;Vocal;FR;;;;;;
Reggae;Vocal;FR;;;;;;
Vocal;FR;Rap;;;;;;
Reggae;Vocal;FR;Digital;;;;;
Reggae;Vocal;FR;Digital;;;;;
Vocal;FR;Rap;;;;;;
Reggae;Vocal;FR;Digital;;;;;
Reggae;Vocal;FR;;;;;;
Reggae;Vocal;FR;Digital;;;;;
Vocal;FR;Rap;;;;;;
Reggae;Vocal;FR;;;;;;
Vocal;FR;Rap;;;;;;
Reggae;Vocal;FR;;;;;;
Reggae;Vocal;FR;Dub;;;;;
Reggae;Vocal;FR;;;;;;
Dub;Instru;Digital;;;;;;
Reggae;Vocal;Digital;FR;Ska;;;;
Reggae;Vocal;FR;;;;;;
Reggae;Vocal;Sample;FR;Rap;;;;
Dub;Vocal;Digital;;;;;;
Reggae;Vocal;FR;;;;;;
Reggae;Vocal;FR;;;;;;
Vocal;FR;Rap;;;;;;
Reggae;Vocal;FR;;;;;;
Reggae;Vocal;FR;;;;;;
Reggae;Vocal;FR;Rap;;;;;
Vocal;FR;Rap;;;;;;
Reggae;Vocal;Digital;Dub;;;;;
Reggae;Vocal;FR;;;;;;
Vocal;FR;Rap;;;;;;
Reggae;Vocal;FR;;;;;;
Reggae;Vocal;Digital;;;;;;
Reggae;Digital;Hip hop;Vocal;;;;;
Hip hop;Vocal;;;;;;;
Hip hop;Vocal;;;;;;;
Reggae;Digital;Vocal;Dub;;;;;
Hip hop;Vocal;;;;;;;
Hip hop;Vocal;;;;;;;
Hip hop;Vocal;;;;;;;
Reggae;Vocal;Digital;Dub;;;;;
Reggae;Vocal;Dub;;;;;;
Reggae;Vocal;Digital;;;;;;
Reggae;Vocal;Digital;;;;;;
Reggae;Vocal;Digital;;;;;;
Reggae;Vocal;Digital;;;;;;
Reggae;Vocal;;;;;;;
Dub;Vocal;FR;Digital;;;;;
Dub;Vocal;Digital;ElectroDub;;;;;
Reggae;Vocal;Digital;ElectroDub;;;;;
Reggae;Vocal;Digital;ElectroDub;;;;;
Dub;Vocal;FR;Digital;Reggae;;;;
Reggae;Vocal;Intro;;;;;;
Reggae;Dubadub;Vocal;;;;;;
Dub;Vocal;Dubadub;Digital;;;;;
Dub;Vocal;Reggae;Dubadub;;;;;
Dub;Vocal;Digital;Dubadub;Reggae;;;;
Dub;Vocal;Reggae;Dubadub;;;;;
Reggae;Vocal;Jazz;;;;;;
Reggae;Instru;Dubadub;;;;;;
Reggae;Vocal;Dubadub;;;;;;
Reggae;Vocal;Dubadub;;;;;;
Reggae;Vocal;Dubadub;Rap;FR;;;;
Dub;Reggae;Instru;;;;;;
Dub;Vocal;Dubadub;Digital;;;;;
Reggae;Vocal;Dubadub;Jazz;;;;;
Reggae;Vocal;Intro;Dub;;;;;
Reggae;Instru;Dub;;;;;;
Reggae;Vocal;Dubadub;Digital;Dub;Downtempo;;;
Dub;Instru;Digital;Steppa;Melodic;;;;
Dub;Instru;Digital;ElectroDub;Steppa;;;;
Dub;Instru;Digital;Steppa;Melodic;;;;
Dub;Instru;Digital;Steppa;;;;;
Dub;Instru;Digital;ElectroDub;Steppa;;;;
Dub;Instru;Digital;Steppa;;;;;
Dub;Vocal;Digital;ElectroDub;Steppa;Progressive;;;
Dub;Instru;Digital;ElectroDub;;;;;
Dub;Vocal;Digital;ElectroDub;Steppa;Oriental;;;
Dub;Instru;Digital;ElectroDub;Steppa;;;;
Dub;Vocal;Digital;ElectroDub;;;;;
Dub;Instru;Digital;ElectroDub;Steppa;;;;
Dub;Vocal;FR;Digital;ElectroDub;Steppa;;;
Dub;Instru;Digital;ElectroDub;Steppa;;;;
Dub;Instru;Digital;Steppa;Chill;;;;
Dub;Instru;Digital;Steppa;Chill;;;;
Dub;Instru;Digital;Steppa;Chill;;;;
Dub;Instru;Digital;Steppa;;;;;
Dub;Instru;Digital;Steppa;Slow;;;;
Dub;Instru;Digital;Steppa;;;;;
Dub;Instru;Digital;Steppa;;;;;
Dub;Instru;Digital;Steppa;;;;;
Dub;Vocal;Digital;Steppa;Chill;;;;
Dub;Instru;Digital;Steppa;;;;;
Dub;Instru;Digital;Dirty;;;;;
Dub;Instru;Digital;Steppa;Dirty;;;;
Dub;Instru;Digital;ElectroDub;Steppa;;;;
Dub;Instru;Digital;ElectroDub;Steppa;;;;
Dub;Instru;Digital;ElectroDub;Steppa;Dirty;Progressive;;
Dub;Instru;Digital;ElectroDub;Steppa;;;;
Dub;Vocal;Digital;;;;;;
Dub;Instru;Digital;;;;;;
Dub;Vocal;Digital;;;;;;
Dub;Instru;Digital;;;;;;
Dub;Instru;Digital;;;;;;
Dub;Instru;Digital;;;;;;
Dub;Instru;Digital;Riddim;;;;;
Dub;Instru;Digital;OS;Chill;;;;
Dub;Vocal;Digital;;;;;;
Dub;Vocal;Chill;OS;;;;;
Dub;Vocal;Digital;Chill;Steppa;;;;
Dub;Instru;Digital;Steppa;;;;;
Dub;Instru;Digital;Steppa;;;;;
Dub;Vocal;Digital;Chill;;;;;
Dub;Instru;Digital;ElectroDub;;;;;
Dub;Vocal;Digital;Dubadub;Chill;;;;
Dub;Instru;Digital;Chill;;;;;
Dub;Instru;Digital;Steppa;Chill;;;;
Dub;Vocal;Digital;Chill;;;;;
Dub;Instru;Digital;Chill;;;;;
Dub;Instru;Digital;Steppa;Progressive;;;;
Dub;Instru;Digital;Chill;;;;;
Dub;Instru;Digital;Chill;;;;;
Dub;Instru;Digital;ELectroDub;;;;;
Dub;Vocal;Digital;Chill;;;;;
Dub;Instru;Digital;OS;Steppa;Chill;;;
Dub;Instru;Digital;OS;;;;;
Dub;Vocal;Digital;Progressive;;;;;
Dub;Instru;Digital;OS;Chill;;;;
Dub;Vocal;Digital;Chill;;;;;
Dub;Vocal;Digital;Chill;;;;;
Dub;Instru;Digital;Steppa;OS;;;;
Dub;Instru;Digital;Steppa;;;;;
Dub;Instru;Digital;Steppa;;;;;
Dub;Instru;Digital;ElectroDub;Slow;;;;
Dub;Instru;Digital;Other;;;;;
Dub;Vocal;Digital;ElectroDub;Slow;;;;
Dub;Instru;Digital;Other;Chill;;;;
Dub;Instru;Digital;Chill;;;;;
Dub;Instru;Digital;Heavy;Slow;;;;
Dub;Instru;Digital;ElectroDub;Slow;;;;
Dub;Vocal;Dubadub;Digital;Steppa;;;;
Dub;Instru;Digital;ElectroDub;Steppa;;;;
Dub;Instru;Digital;Steppa;Chill;;;;
Dub;Vocal;ElectroDub;Slow;;;;;
Dub;Instru;ElectroDub;Dubstep;;;;;
Dub;Vocal;Dancehall;Dubadub;;;;;
Dub;Instru;Dancehall;Chill;;;;;
Dub;Instru;ElectroDub;Steppa;Melodic;;;;
Dub;Instru;ElectroDub;Steppa;Melodic;;;;
Dub;Instru;OS;Chill;;;;;
Dub;Instru;OS;Chill;;;;;
Dub;Vocal;ElectroDub;Steppa;;;;;
Reggae;Vocal;HipHop;;;;;;
Reggae;Vocal;HipHop;;;;;;
Reggae;Vocal;HipHop;;;;;;
Reggae;Vocal;HipHop;;;;;;
Reggae;Vocal;HipHop;;;;;;
Reggae;Vocal;HipHop;Electro;;;;;
Dub;Instru;Chill;Melodic;;;;;
Dub;Instru;ElectroDub;Chill;Melodic;;;;
Dub;Instru;Sample;FR;ElectroDub;Chill;Melodic;;
Dub;Instru;ElectroDub;Chill;Melodic;;;;
Dub;Instru;ElectroDub;Chill;Melodic;;;;
Dub;Instru;ElectroDub;Chill;Melodic;;;;
Dub;Instru;ElectroDub;Chill;Melodic;;;;
Dub;Instru;ElectroDub;Chill;Melodic;;;;
Dub;Instru;ElectroDub;Chill;Melodic;;;;
Dub;Instru;ElectroDub;Steppa;;;;;
Dub;Vocal;ElectroDub;Steppa;;;;;
Dub;Vocal;Steppa;;;;;;
Reggae;Vocal;Dubadub;Sad;;;;;
Dub;Vocal;Steppa;;;;;;
Techno;House;;;;;;;
Techno;House;;;;;;;
Techno;House;;;;;;;
Techno;House;;;;;;;
Techno;House;;;;;;;
Dub;Vocal;Steppa;;;;;;
Dub;Instru;ElectroDub;Steppa;;;;;
Dub;Instru;ElectroDub;Steppa;Progressive;;;;
Dub;Vocal;Digital;Chill;;;;;
Dub;Vocal;Digital;Steppa;Chill;;;;
Dub;Vocal;Digital;Chill;;;;;
Dub;Vocal;Chill;;;;;;
Dub;Vocal;Chill;;;;;;
Dub;Vocal;Steppa;;;;;;
Dub;Instru;Steppa;;;;;;
Dub;Instru;Steppa;;;;;;
Dub;Vocal;Steppa;Chill;;;;;
Dub;Instru;Steppa;Melodica;Chill;;;;
Dub;Instru;Steppa;;;;;;
Dub;Instru;ElectroDub;Steppa;Melodic;Chill;;;
Dub;Instru;ElectroDub;Steppa;Melodic;;;;
Dub;Instru;ElectroDub;Steppa;Melodic;;;;
Dub;Instru;ElectroDub;Steppa;Melodic;;;;
Dub;Vocal;Digital;Steppa;Chill;;;;
Dub;Instru;Digital;Steppa;Chill;;;;
Dub;Instru;Digital;Steppa;Chill;;;;
Dub;Instru;Digital;Chill;;;;;
Dub;Instru;Steppa;Chill;Melodic;;;;
Dub;Instru;Digital;Steppa;Chill;;;;
Dub;Instru;Digital;Steppa;Chill;;;;
Dub;Instru;Digital;Steppa;Melodic;Chill;;;
Dub;Instru;Digital;Steppa;;;;;
Dub;Instru;Digital;Chill;;;;;
Dub;Instru;Digital;Chill;;;;;
Dub;Instru;Digital;Chill;;;;;
Dub;Vocal;Digital;Steppa;Chill;;;;
Dub;Instru;Steppa;;;;;;
Dub;Vocal;Steppa;;;;;;
Dub;Vocal;Steppa;Slow;;;;;
Dub;Vocal;Steppa;;;;;;
Dub;Vocal;Steppa;;;;;;
Dub;Vocal;Steppa;;;;;;
Dub;Instru;Steppa;;;;;;
Dub;Vocal;Steppa;Chill;;;;;
Dub;Instru;Steppa;;;;;;
Dub;Instru;Steppa;;;;;;
Dub;Instru;Steppa;;;;;;
Dub;Instru;Steppa;Slow;;;;;
Dub;Instru;Steppa;;;;;;
Dub;Instru;Steppa;;;;;;
Dub;Instru;Steppa;;;;;;
Dub;Instru;Steppa;;;;;;
Dub;Instru;Steppa;;;;;;
Dub;Instru;Steppa;OS;Chill;;;;
Dub;Instru;OS;Chill;;;;;
Dub;Instru;OS;Chill;;;;;
Dub;Instru;OS;Chill;;;;;
Dub;Instru;OS;Chill;;;;;
Dub;Instru;OS;Chill;;;;;
Dub;Instru;OS;Chill;;;;;
Dub;Instru;OS;Chill;;;;;
Dub;Instru;OS;Chill;;;;;
Dub;Vocal;Steppa;Chill;;;;;
Dub;Vocal;Digital;Steppa;Chill;;;;
Dub;Vocal;Digital;ElectroDub;;;;;
Dub;Vocal;Digital;Chill;;;;;
Dub;Vocal;ElectroDub;Steppa;;;;;
Dub;Instru;Steppa;;;;;;
Dub;Instru;Steppa;Dirty;;;;;
Dub;Instru;Steppa;Dirty;;;;;
Dub;Vocal;Digital;Steppa;Chill;;;;
Dub;Instru;Digital;Steppa;;;;;
Dub;Instru;Digital;Steppa;Melodic;;;;
Dub;Instru;Digital;Steppa;;;;;
Dub;Vocal;Digital;Steppa;;;;;
Dub;Instru;ElectroDub;Steppa;;;;;
Dub;Instru;ElectroDub;Steppa;;;;;
Dub;Instru;ElectroDub;Steppa;Dirty;;;;
Dub;Instru;ElectroDub;Steppa;Dirty;;;;
Dub;Instru;ElectroDub;Steppa;Heavy;Dirty;DubTek;;
Dub;Instru;ElectroDub;Slow;;;;;
Dub;Instru;Digital;Steppa;;;;;
Dub;Instru;Digital;Steppa;Chill;Melodic;;;
Dub;Instru;Digital;Steppa;Chill;;;;
Dub;Instru;Digital;Steppa;;;;;
Dub;Instru;Digital;Steppa;;;;;
Dub;Vocal;Steppa;;;;;;
Dub;Instru;ElectroDub;Steppa;Heavy;Dirty;;;
Dub;Instru;ElectroDub;Steppa;Heavy;Dirty;;;
Dub;Instru;Steppa;Dirty;;;;;
Dub;Instru;Steppa;Dirty;Heavy;;;;
Dub;Instru;ElectroDub;Steppa;;;;;
Dub;Instru;Sample;Digital;Steppa;;;;
Dub;Instru;ElectroDub;;;;;;
Dub;Instru;Steppa;;;;;;
Dub;Instru;ElectroDub;Steppa;;;;;
Dub;Instru;ElectroDub;Chill;;;;;
Dub;Instru;HipHop;Chill;Riddim;;;;
Dub;Instru;ElectroDub;;;;;;
Dub;Instru;ElectroDub;;;;;;
Dub;Instru;Slow;Chill;;;;;
Dub;Instru;ElectroDub;;;;;;
Dub;Instru;ElectroDub;;;;;;
Dub;Instru;Digital;Chill;;;;;
Reggae;Instru;Chill;OS;;;;;
Dub;Instru;OS;Chill;Slow;;;;
Dub;Vocal;OS;Chill;Reggae;;;;
Dub;Instru;Steppa;OS;;;;;
Dub;Instru;ElectroDub;Steppa;;;;;
Dub;Instru;Digital;Steppa;;;;;
Dub;Instru;Digital;Steppa;;;;;
Dub;Instru;ElectroDub;Steppa;;;;;
Dub;Vocal;Digital;Steppa;Chill;;;;
Dub;Instru;Digital;Steppa;Chill;;;;
Dub;Instru;Digital;Steppa;;;;;
Dub;Instru;Digital;Steppa;Chill;;;;
Dub;Instru;ElectroDub;Steppa;;;;;
Dub;Instru;ElectroDub;Steppa;;;;;
Dub;Vocal;ElectroDub;Steppa;;;;;
Dub;Instru;Chill;;;;;;
Dub;Instru;;;;;;;
Dub;Vocal;Digital;;;;;;
Dub;Instru;Digital;;;;;;
Dub;Instru;Digital;Steppa;Melodic;;;;
Dub;Instru;Digital;Steppa;;;;;
Dub;Vocal;Chill;Reggae;;;;;
Dub;Vocal;Steppa;OS;Chill;;;;
Dub;Instru;Steppa;OS;Chill;;;;
Dub;Instru;Steppa;OS;Chill;;;;
Dub;Vocal;Chill;Slow;;;;;
Dub;Instru;ElectroDub;;;;;;
Techno;Electronic;;;;;;;
Techno;Electronic;Melodic;;;;;;
Techno;Electronic;Progressive;Live;;;;;
Techno;Electronic;Vocal;Live;;;;;
Techno;Electronic;Vocal;Live;;;;;
Techno;Electronic;Progressive;Live;;;;;
Techno;Electronic;Progressive;Live;;;;;
Techno;Electronic;Live;;;;;;
Techno;Electronic;Vocal;Live;;;;;
Techno;Electronic;Vocal;Live;;;;;
Techno;Electronic;Live;;;;;;
Techno;Electronic;Heavy;Dirty;Live;;;;
Techno;Electronic;Dirty;Live;;;;;
Techno;Electronic;Vocal;Live;;;;;
Techno;Electronic;Vocal;;;;;;
Techno;Electronic;;;;;;;
Techno;Electronic;;;;;;;
Electronic;Chill;Melodic;;;;;;
Techno;Electronic;Vocal;;;;;;
Techno;Electronic;;;;;;;
Techno;Electronic;Vocal;;;;;;
Techno;Electronic;Vocal;;;;;;
Techno;Electronic;;;;;;;
Electronic;Chill;;;;;;;
Techno;Electronic;Vocal;;;;;;
Techno;Electronic;Vocal;;;;;;
Electronic;Vocal;Chill;;;;;;
Techno;Electronic;Chill;;;;;;
Techno;Electronic;Chill;Melodic;;;;;
Techno;Electronic;;;;;;;
Electronic;Chill;;;;;;;
Techno;Electronic;Vocal;Chill;;;;;
Techno;Electronic;Dirty;;;;;;
Techno;Electronic;Vocal;;;;;;
Techno;Electronic;;;;;;;
Techno;Electronic;Dirty;;;;;;
Techno;Electronic;;;;;;;
Techno;Electronic;Chill;Dirty;;;;;
Techno;Electronic;Vocal;;;;;;
Techno;Electronic;Dirty;;;;;;
Techno;Electronic;Vocal;;;;;;
Techno;Electronic;;;;;;;
Techno;Electronic;Dirty;;;;;;
Techno;Electronic;;;;;;;
Techno;Electronic;;;;;;;
Techno;Electronic;;;;;;;
Techno;Electronic;;;;;;;
Techno;Electronic;Reverse;Other;;;;;
Techno;Electronic;Rock;Vocal;Sample;;;;
Techno;Electronic;Dirty;;;;;;
Techno;Electronic;Rock;;;;;;
Techno;Electronic;Dirty;;;;;;
Electronic;Chill;;;;;;;
Techno;Electronic;Dirty;;;;;;
Electronic;Intro;;;;;;;
Techno;Electronic;Vocal;Rock;;;;;
Techno;Electronic;Vocal;;;;;;
Techno;Electronic;Vocal;;;;;;
Techno;Electro;;;;;;;
Techno;Electro;;;;;;;
Techno;Electronic;;;;;;;
Techno;Electronic;;;;;;;
Techno;Electronic;Dirty;;;;;;
Techno;Electronic;;;;;;;
Techno;Electronic;Dirty;Heavy;;;;;
Hip Hop;Vocal;Electronic;;;;;;
Techno;Electro;Dirty;;;;;;
Rap;Vocal;FR;;;;;;
Rap;Vocal;FR;Digital;;;;;
Rap;Vocal;FR;;;;;;
Rap;Vocal;FR;Digital;;;;;
Rap;Vocal;FR;;;;;;
Rap;Vocal;FR;;;;;;
Rap;Vocal;FR;;;;;;
Rap;Vocal;FR;Trap;;;;;
Rap;Vocal;FR;;;;;;
Rap;Vocal;FR;;;;;;
Rap;Instru;Riddim;Hip Hop;;;;;
Rap;Instru;Riddim;Hip Hop;;;;;
Rap;Instru;Riddim;Hip Hop;;;;;
Rap;Instru;Riddim;Hip Hop;;;;;
Rap;Instru;Riddim;Hip Hop;;;;;
Rap;Instru;Riddim;Hip Hop;;;;;
Rap;Instru;Riddim;Hip Hop;;;;;
Rap;Instru;Riddim;Hip Hop;;;;;
Rap;Instru;Riddim;Hip Hop;;;;;
Rap;Instru;Riddim;Hip Hop;Electro;;;;
Rap;Instru;Riddim;Hip Hop;;;;;
Rap;Instru;Riddim;Hip Hop;Electro;;;;
Rap;Instru;Riddim;Hip Hop;;;;;
Rap;Instru;Riddim;Hip Hop;;;;;
Rap;Instru;Riddim;Hip Hop;Electro;;;;
Rap;Instru;Riddim;Hip Hop;Electro;;;;
Rap;Instru;Riddim;Hip Hop;Electro;;;;
Rap;Instru;Riddim;Hip Hop;;;;;
Rap;Instru;Riddim;Hip Hop;;;;;
Rap;Instru;Riddim;Hip Hop;Electro;;;;
Rap;Instru;Riddim;Hip Hop;;;;;
Rap;Vocal;FR;HipHop;;;;;
Rap;Vocal;Sample;FR;HipHop;;;;
Rap;Vocal;FR;HipHop;;;;;
Rap;Vocal;FR;HipHop;;;;;
Rap;Vocal;FR;HipHop;;;;;
Rap;Vocal;FR;HipHop;;;;;
Rap;Vocal;FR;HipHop;;;;;
Rap;Vocal;HipHop;;;;;;
Rap;Vocal;FR;HipHop;;;;;
Rap;Instru;Riddim;;;;;;
Rap;Vocal;FR;HipHop;;;;;
Rap;Vocal;FR;HipHop;;;;;
Rap;Vocal;FR;HipHop;;;;;
Rap;Vocal;FR;HipHop;;;;;
Rap;Vocal;FR;HipHop;;;;;
Rap;Vocal;FR;HipHop;;;;;
Rap;Vocal;FR;HipHop;;;;;
Rap;Vocal;FR;HipHop;;;;;
Rap;Vocal;FR;HipHop;;;;;
Rap;Vocal;FR;HipHop;;;;;
Rap;Vocal;FR;HipHop;;;;;
Rap;Vocal;FR;HipHop;;;;;
Rap;Vocal;FR;HipHop;;;;;
Rap;Vocal;FR;HipHop;;;;;
Rap;Vocal;FR;HipHop;;;;;
Rap;Vocal;FR;HipHop;;;;;
Rap;Vocal;FR;HipHop;;;;;
Rap;Vocal;FR;Hip Hop;;;;;
Rap;Vocal;FR;Hip Hop;Sample;;;;
Rap;Vocal;FR;Hip Hop;Other;Reggae;;;
Rap;Vocal;FR;Hip Hop;;;;;
Rap;Vocal;FR;Hip Hop;;;;;
Rap;Vocal;FR;Hip Hop;;;;;
Techno;Acid;;;;;;;
Techno;Acid;;;;;;;
Techno;Acid;;;;;;;
Techno;Acid;Acidcore;;;;;;
Techno;Acid;;;;;;;
Techno;Acid;Happy;;;;;;
Techno;Acid;;;;;;;
Techno;Acid;Acidcore;;;;;;
Techno;Acid;;;;;;;
Techno;Acid;;;;;;;
Techno;Acid;;;;;;;
Techno;Acid;;;;;;;
Techno;Acid;Acidcore;Heavy;;;;;
Techno;Acid;;;;;;;
Techno;Acid;;;;;;;
Dub;Instru;Steppa;Riddim;;;;;
Dub;Instru;Chill;;;;;;
Dub;Instru;ElectroDub;Steppa;;;;;
Dub;Instru;ElectroDub;Steppa;;;;;
Dub;Instru;Digital;Steppa;;;;;
Dub;Instru;ElectroDub;Steppa;;;;;
Dub;Instru;ElectroDub;Steppa;;;;;
Dub;Instru;ElectroDub;Steppa;;;;;
Dub;Instru;ElectroDub;Steppa;;;;;
Dub;Instru;ElectroDub;Steppa;;;;;
Dub;Instru;ElectroDub;Steppa;;;;;
Dub;Instru;ElectroDub;Steppa;;;;;
Dub;Instru;ElectroDub;Steppa;;;;;
Dub;Instru;ElectroDub;Steppa;;;;;
Dub;Instru;ElectroDub;Steppa;;;;;
Dub;Instru;ElectroDub;Steppa;;;;;
Dub;Instru;ElectroDub;Steppa;;;;;
Dub;Instru;ElectroDub;Steppa;;;;;
Dub;Vocal;FR;Digital;Chill;;;;
Dub;Vocal;Digital;Chill;;;;;
Dub;Vocal;Digital;Chill;;;;;
Dub;Vocal;Digital;Chill;;;;;
Dub;Instru;Digital;Chill;Riddim;;;;
Dub;Vocal;Steppa;;;;;;
Dub;Vocal;Steppa;;;;;;
Reggae;Vocal;OS;;;;;;
Dub;Instru;Digital;Chill;;;;;
Dub;Vocal;Digital;Chill;;;;;
Dub;Vocal;Digital;Chill;Slow;;;;
Dub;Vocal;Digital;Chill;;;;;
Dub;Instru;Digital;Steppa;;;;;
Dub;Vocal;ElectroDub;;;;;;
Dub;Instru;ElectroDub;;;;;;
Dub;Vocal;Steppa;;;;;;
Dub;Vocal;Steppa;;;;;;
Dub;Instru;Steppa;;;;;;
Dub;Instru;Steppa;;;;;;
Dub;Vocal;Steppa;;;;;;
Dub;Vocal;Melodic;ElectroDub;Steppa;;;;
Dub;Instru;Steppa;;;;;;
Dub;Instru;Melodic;;;;;;
Dub;Instru;Steppa;Melodic;;;;;
Dub;Instru;Melodic;;;;;;
Dub;Instru;ElectroDub;Other;;;;;
Dub;Instru;ElectroDub;Steppa;Other;;;;
Dub;Instru;ElectroDub;Melodic;Steppa;;;;
Dub;Instru;Digital;ElectroDub;;;;;
Dub;Instru;Digital;Chill;;;;;
Dub;Instru;Digital;ElectroDub;;;;;
Dub;Instru;Digital;Steppa;;;;;
Dub;Instru;Digital;ElectroDub;Steppa;Progressive;;;
Dub;Instru;Digital;Melodic;;;;;
Dub;Instru;Digital;Melodic;;;;;
Dub;Instru;ElectroDub;Melodic;Chill;;;;
Dub;Instru;Digital;Melodic;;;;;
Dub;Instru;Digital;Melodic;Chill;;;;
Dub;Instru;Digital;Melodic;Chill;;;;
Dub;Instru;Digital;ElectroDub;Steppa;Melodic;;;
Dub;Instru;Digital;ElectroDub;Steppa;Melodic;;;
Dub;Instru;Digital;ElectroDub;Steppa;Melodic;;;
Dub;Instru;Digital;Melodic;;;;;
Dub;Instru;Digital;ElectroDub;;;;;
Dub;Instru;ElectroDub;Chill;;;;;
Dub;Instru;ElectroDub;Steppa;;;;;
Dub;Vocal;ElectroDub;Steppa;Melodic;;;;
Dub;Instru;ElectroDub;Melodic;;;;;
Dub;Instru;ElectroDub;Steppa;Melodic;;;;
Dub;Instru;Digital;Steppa;Melodic;;;;
Dub;Instru;ElectroDub;Steppa;;;;;
Dub;Instru;Steppa;Melodic;Chill;;;;
Dub;Instru;Melodic;Steppa;;;;;
Dub;Instru;Melodic;Chill;;;;;
Dub;Instru;Melodic;Steppa;;;;;
Dub;Instru;ElectroDub;Steppa;Progressive;;;;
Dub;Instru;ElectroDub;Melodic;;;;;
Dub;Instru;Digital;Steppa;Melodic;;;;
Dub;Instru;ElectroDub;Melodic;;;;;
Dub;Instru;Digital;Melodic;Steppa;Chill;;;
Dub;Instru;Melodic;Chill;;;;;
Dub;Instru;ElectroDub;Steppa;;;;;
Dub;Vocal;Digital;Steppa;Chill;;;;
Dub;Vocal;Steppa;Mix;;;;;
Reggae;Vocal;OS;;;;;;
Dub;Instru;ElectroDub;Steppa;Dirty;;;;
